cur_x 	 cur_y 	 cur_yaw 	 line_x 	 line_y 	 line_yaw 	 l_speed 	 r_speed 
-3.238582 	 140.952709 	 -1.223174 	 -3.343084 	 140.921510 	 -1.280669 	 0.508328 	 0.491672 
-3.220908 	 140.905785 	 -1.224582 	 -3.328775 	 140.873581 	 -1.280669 	 0.508433 	 0.491567 
-3.227422 	 140.839883 	 -1.245387 	 -3.311243 	 140.814858 	 -1.280669 	 0.506138 	 0.493862 
-3.195699 	 140.811010 	 -1.239946 	 -3.300732 	 140.779652 	 -1.280669 	 0.507517 	 0.492483 
-3.186310 	 140.758841 	 -1.241016 	 -3.285663 	 140.729179 	 -1.280669 	 0.507167 	 0.492833 
-3.169245 	 140.715845 	 -1.241437 	 -3.272481 	 140.685024 	 -1.280669 	 0.507349 	 0.492651 
-3.149446 	 140.664677 	 -1.244336 	 -3.256834 	 140.632616 	 -1.280669 	 0.507420 	 0.492580 
-3.138442 	 140.616419 	 -1.250064 	 -3.242705 	 140.585291 	 -1.280669 	 0.506971 	 0.493029 
-3.114027 	 140.573275 	 -1.246416 	 -3.228880 	 140.538985 	 -1.280669 	 0.507706 	 0.492294 
-3.105657 	 140.515064 	 -1.253832 	 -3.212239 	 140.483244 	 -1.280669 	 0.506903 	 0.493097 
-3.082446 	 140.479501 	 -1.260999 	 -3.200591 	 140.444228 	 -1.280669 	 0.507148 	 0.492852 
-3.072759 	 140.428610 	 -1.264079 	 -3.185848 	 140.394847 	 -1.280669 	 0.506731 	 0.493269 
-3.048188 	 140.383558 	 -1.263282 	 -3.171487 	 140.346747 	 -1.280669 	 0.507303 	 0.492697 
-3.035031 	 140.334614 	 -1.266722 	 -3.156994 	 140.298201 	 -1.280669 	 0.507061 	 0.492939 
-3.024311 	 140.285243 	 -1.267872 	 -3.142583 	 140.249932 	 -1.280669 	 0.506811 	 0.493189 
-3.013873 	 140.239523 	 -1.266776 	 -3.129196 	 140.205093 	 -1.280669 	 0.506712 	 0.493288 
-2.992928 	 140.185390 	 -1.265385 	 -3.112643 	 140.149649 	 -1.280669 	 0.507011 	 0.492989 
-2.975862 	 140.144155 	 -1.262657 	 -3.099943 	 140.107111 	 -1.280669 	 0.507375 	 0.492625 
-2.962564 	 140.095211 	 -1.268128 	 -3.085439 	 140.058526 	 -1.280669 	 0.507039 	 0.492961 
-2.947439 	 140.048824 	 -1.266858 	 -3.071485 	 140.011790 	 -1.280669 	 0.507163 	 0.492837 
-2.930020 	 140.011296 	 -1.263763 	 -3.059773 	 139.972558 	 -1.280669 	 0.507616 	 0.492384 
-2.908720 	 139.977214 	 -1.258845 	 -3.048687 	 139.935427 	 -1.280669 	 0.508395 	 0.491605 
-2.895535 	 139.913259 	 -1.255921 	 -3.030077 	 139.873091 	 -1.280669 	 0.508258 	 0.491742 
-2.891726 	 139.862943 	 -1.258939 	 -3.015972 	 139.825849 	 -1.280669 	 0.507570 	 0.492430 
-2.870200 	 139.821634 	 -1.256363 	 -3.002887 	 139.782020 	 -1.280669 	 0.508139 	 0.491861 
-2.855684 	 139.769428 	 -1.254246 	 -2.987389 	 139.730107 	 -1.280669 	 0.508194 	 0.491806 
-2.844014 	 139.733531 	 -1.256861 	 -2.976593 	 139.693949 	 -1.280669 	 0.508109 	 0.491891 
-2.814670 	 139.685291 	 -1.256611 	 -2.960968 	 139.641613 	 -1.280669 	 0.508837 	 0.491163 
-2.812121 	 139.628933 	 -1.249996 	 -2.945311 	 139.589169 	 -1.280669 	 0.508484 	 0.491516 
-2.799602 	 139.582880 	 -1.259351 	 -2.931663 	 139.543453 	 -1.280669 	 0.507957 	 0.492043 
-2.794787 	 139.530211 	 -1.260890 	 -2.916831 	 139.493774 	 -1.280669 	 0.507357 	 0.492643 
-2.782877 	 139.484825 	 -1.259904 	 -2.903415 	 139.448838 	 -1.280669 	 0.507328 	 0.492672 
